ID,Region,Duration,Winner,Hero1,K1,D1,A1,XPM1,GPM1,DMG1,Hero2,K2,D2,A2,XPM2,GPM2,DMG2,Hero3,K3,D3,A3,XPM3,GPM3,DMG3,Hero4,K4,D4,A4,XPM4,GPM4,DMG4,Hero5,K5,D5,A5,XPM5,GPM5,DMG5,Hero6,K6,D6,A6,XPM6,GPM6,DMG6,Hero7,K7,D7,A7,XPM7,GPM7,DMG7,Hero8,K8,D8,A8,XPM8,GPM8,DMG8,Hero9,K9,D9,A9,XPM9,GPM9,DMG9,Hero10,K10,D10,A10,XPM10,GPM10,DMG10
2282197818,China,30:14,Radiant,beastmaster,3,3,10,401,386,5.5k,zeus,3,2,24,310,298,13.5k,puck,17,2,12,640,588,19.4k,shadow-shaman,3,5,14,372,369,4.2k,spectre,10,5,13,584,505,11.4k,juggernaut,5,7,4,515,433,4.7k,queen-of-pain,3,6,5,397,364,7.5k,tusk,4,6,5,344,329,8.3k,lina,1,9,7,198,221,4.6k,bounty-hunter,3,11,8,206,274,4.8k
2282177460,China,28:21,Dire,juggernaut,2,6,1,291,350,4.5k,weaver,8,7,3,400,416,16.4k,pugna,1,8,10,184,230,9.3k,shadow-shaman,0,4,4,217,235,3.4k,outworld-devourer,1,7,5,284,292,5.9k,omniknight,3,3,14,343,346,3.9k,phantom-lancer,9,4,10,392,544,10.4k,bounty-hunter,4,1,23,380,524,8.5k,slardar,5,2,16,406,426,6.4k,invoker,11,2,14,723,794,21.5k
2282130562,China,30:49,Radiant,invoker,6,1,15,536,509,15.8k,bounty-hunter,10,4,15,400,479,11.3k,juggernaut,12,4,7,554,665,14.4k,tidehunter,2,7,12,612,521,9.5k,silencer,2,3,12,223,240,6.6k,death-prophet,6,5,6,482,438,16k,phoenix,9,2,7,435,409,11.4k,shadow-shaman,0,10,9,240,231,5.8k,faceless-void,0,9,6,294,286,1.5k,sven,2,6,7,409,381,6.4k
2282091826,China,29:13,Dire,medusa,7,8,1,501,457,7k,spectre,2,5,14,459,392,10.3k,faceless-void,0,5,8,359,343,3.3k,nyx-assassin,7,4,6,285,289,8.3k,silencer,1,9,12,199,219,8.8k,necrophos,5,7,17,359,432,6.2k,tusk,6,6,13,276,371,8.8k,zeus,4,2,21,410,436,15.1k,juggernaut,10,0,3,762,773,10.5k,invoker,6,4,12,449,480,10.1k
2282020422,China,41:50,Radiant,slardar,4,11,13,462,422,6.3k,lone-druid,7,6,25,557,618,13.1k,outworld-devourer,17,2,16,680,596,18.5k,spirit-breaker,5,6,30,466,428,10.1k,phoenix,8,4,29,544,475,14.5k,zeus,16,7,10,649,498,26.2k,bounty-hunter,6,6,15,294,337,7.1k,doom,4,9,15,323,324,9.2k,medusa,3,10,9,477,445,8.4k,vengeful-spirit,0,12,10,189,176,3.7k
2281976210,China,11:04,Radiant,dazzle,0,0,0,158,357,-,spectre,0,0,0,313,562,-,enigma,0,2,0,137,375,22,doom,0,0,0,506,671,-,zeus,0,0,0,281,533,759,leshrac,0,0,0,-,752,-,phoenix,0,0,0,-,105,-,lone-druid,0,0,0,-,105,-,spirit-breaker,0,0,0,-,105,-,techies,0,0,0,-,105,-
2281863368,US East,24:40,Dire,winter-wyvern,1,9,12,257,262,8.5k,beastmaster,0,7,10,194,223,3.3k,lion,2,9,7,204,223,4.8k,ember-spirit,9,6,6,387,372,14.5k,puck,6,5,4,374,361,12.5k,shadow-demon,2,4,23,264,299,4.9k,troll-warlord,3,2,20,537,572,8.6k,legion-commander,10,5,11,450,521,13.4k,vengeful-spirit,4,2,25,325,369,8k,necrophos,16,5,13,586,623,13.9k
2281728781,US West,47:43,Dire,lion,10,13,16,396,301,8.7k,juggernaut,9,9,27,539,427,18.6k,ancient-apparition,5,12,26,345,292,9.9k,pudge,19,10,17,637,475,22.8k,natures-prophet,6,12,27,446,529,14.8k,slardar,7,12,21,503,397,10.2k,slark,25,6,8,678,699,25k,templar-assassin,14,11,17,679,623,19.8k,shadow-shaman,6,12,20,323,333,8.6k,ogre-magi,4,10,29,460,367,9.3k
2281658279,US West,44:14,Dire,timbersaw,4,12,9,378,295,10.2k,death-prophet,4,9,13,411,312,7.8k,ursa,9,6,9,537,419,13.7k,witch-doctor,6,9,8,297,255,6.4k,lich,7,8,11,289,251,11.3k,jakiro,4,6,16,397,352,8k,rubick,5,10,18,311,315,6.1k,medusa,12,2,13,673,679,14.9k,tinker,18,5,14,735,616,30.2k,tidehunter,4,7,25,519,437,10k
2281601435,Europe West,39:25,Dire,brewmaster,2,4,12,422,366,7.7k,doom,9,8,6,402,452,15.8k,dazzle,1,13,12,217,196,4.2k,ursa,10,4,4,604,521,12.1k,shadow-demon,1,11,14,229,209,6k,tinker,13,2,18,700,594,24.9k,tusk,6,5,20,360,320,11.4k,undying,1,6,29,347,269,5.2k,axe,11,8,12,432,444,13.9k,chaos-knight,9,5,19,506,519,18.5k
2281540651,Europe West,33:35,Radiant,witch-doctor,1,2,16,273,277,4.9k,lone-druid,7,3,13,625,687,12.6k,invoker,6,3,12,408,488,11.4k,mirana,7,3,13,349,396,7.8k,tidehunter,2,0,18,582,474,7.8k,beastmaster,4,4,2,407,408,5.9k,death-prophet,2,6,3,314,370,6.8k,tusk,0,7,10,224,203,4.1k,enchantress,1,5,4,242,250,4.8k,broodmother,4,1,3,492,498,6.1k
2281533125,Europe West,21:30,Radiant,axe,15,1,3,744,645,14.4k,treant-protector,1,2,12,347,267,3.3k,invoker,4,4,11,476,524,11.9k,spectre,7,3,8,564,563,10.3k,beastmaster,1,2,14,284,308,4.8k,broodmother,2,5,2,384,325,2.2k,windranger,3,9,3,249,260,5.7k,lifestealer,4,5,4,339,321,5k,bounty-hunter,1,4,9,237,256,7.2k,lion,1,5,6,177,207,2.5k
2281484983,Europe West,39:13,Dire,lina,5,10,12,280,306,8.8k,vengeful-spirit,4,10,12,239,234,7.9k,shadow-fiend,7,8,10,431,453,14.2k,clockwerk,8,7,9,277,271,19.6k,drow-ranger,5,9,11,376,392,9.5k,bounty-hunter,6,7,27,351,399,6.2k,invoker,20,4,16,716,722,27.2k,dazzle,3,6,21,309,301,3k,faceless-void,2,6,26,401,343,2.9k,gyrocopter,13,6,24,557,562,20.2k
2281511183,Europe West,22:09,Radiant,clinkz,6,1,5,467,584,9.1k,invoker,3,0,12,582,640,8.3k,earthshaker,6,2,8,342,425,6.5k,enchantress,2,0,10,308,345,3.8k,lion,2,2,7,263,302,3.4k,doom,0,3,2,165,231,2.4k,outworld-devourer,2,8,2,273,284,2.9k,oracle,2,3,2,259,227,2.4k,lone-druid,0,3,1,391,376,2.7k,juggernaut,1,2,3,360,448,4.1k
2281445281,Europe West,1:00:29,Dire,sven,12,8,8,535,563,20.5k,bounty-hunter,0,10,20,287,245,4.7k,death-prophet,22,8,11,536,500,33.3k,faceless-void,5,10,23,425,355,8.2k,dazzle,0,15,16,172,179,3.2k,zeus,22,5,22,535,548,43.1k,doom,7,11,25,403,407,12k,lich,3,9,35,340,254,12.2k,sand-king,7,8,27,422,342,14.2k,spectre,12,6,30,536,648,26.1k
2281484170,Europe West,16:13,Dire,enchantress,1,4,1,255,275,3.6k,drow-ranger,1,6,3,230,275,1.4k,death-prophet,5,7,4,338,381,7.4k,chen,0,8,5,183,260,3.5k,shadow-shaman,0,3,1,176,202,1.1k,beastmaster,5,2,8,366,439,6k,invoker,7,2,11,639,670,9.7k,gyrocopter,11,1,7,567,681,14.2k,keeper-of-the-light,0,2,5,207,313,1.3k,phoenix,5,3,10,332,388,6.6k
2281450916,Europe West,35:01,Dire,lion,1,7,10,212,197,5k,legion-commander,5,8,5,354,371,7.3k,mirana,3,2,9,280,273,7.3k,outworld-devourer,4,5,2,341,384,4.8k,tidehunter,1,3,6,298,276,2.5k,clinkz,13,1,6,509,602,14.8k,puck,5,3,10,457,446,8.6k,oracle,2,2,12,301,288,3.7k,earth-spirit,1,5,10,299,301,4.8k,faceless-void,3,3,10,341,383,4.3k
2281405364,Europe West,53:01,Dire,dark-seer,4,6,14,315,338,9.1k,dazzle,0,9,13,209,192,3.6k,zeus,9,7,12,372,346,26.1k,lion,4,8,10,272,229,6.8k,lycan,8,6,10,500,475,14.7k,death-prophet,5,3,13,433,411,10.1k,faceless-void,3,3,24,611,497,7.8k,witch-doctor,2,7,13,257,252,5.8k,outworld-devourer,23,3,8,612,671,26.1k,bounty-hunter,3,9,22,305,338,8k
2281415497,Europe West,36:57,Dire,enchantress,1,6,1,203,207,3k,silencer,3,9,0,214,209,6.9k,earthshaker,0,5,4,227,215,8k,witch-doctor,0,10,2,168,158,3.7k,wraith-king,1,6,2,369,333,4.6k,faceless-void,3,1,23,426,367,6.9k,slark,16,0,10,723,636,18.7k,lich,6,2,8,304,282,7.2k,lion,6,2,11,331,307,6.5k,elder-titan,5,0,14,342,351,9.1k
2281400827,Europe West,44:52,Dire,centaur-warrunner,7,6,15,409,344,8.8k,nyx-assassin,2,10,16,267,238,7k,silencer,14,13,10,468,544,15.8k,enchantress,4,5,9,487,422,8.1k,windranger,7,3,19,656,475,14.7k,witch-doctor,1,10,15,214,239,3.7k,zeus,10,6,23,486,399,29.7k,doom,1,9,20,418,397,6.1k,faceless-void,9,7,15,591,521,7.9k,medusa,14,3,12,722,764,19.8k
2281408628,Europe West,36:44,Dire,night-stalker,4,8,8,321,325,4.6k,slark,5,5,7,637,567,7.6k,batrider,1,8,10,294,284,4k,oracle,2,7,7,244,284,2.8k,invoker,5,4,9,593,632,10.7k,bane,4,2,13,403,310,5.4k,beastmaster,3,4,14,440,441,5.8k,tusk,0,5,22,310,275,4.2k,gyrocopter,15,3,9,682,777,17.8k,alchemist,10,3,14,725,797,15k
2281402664,Europe West,31:17,Radiant,ursa,5,1,16,435,515,7.3k,templar-assassin,12,0,11,620,656,13.6k,ogre-magi,5,0,13,314,296,5.9k,dazzle,0,2,19,281,286,1.7k,tidehunter,5,1,16,500,451,10.6k,lion,1,7,2,117,156,2.2k,slark,1,3,1,397,397,4.5k,bristleback,2,6,1,281,275,6.8k,windranger,0,5,1,315,312,4.3k,night-stalker,0,6,3,150,155,1.4k
2281381095,Europe West,38:03,Radiant,oracle,1,4,9,269,242,2.7k,tidehunter,4,3,14,581,494,6.2k,sven,12,0,9,833,808,20.3k,outworld-devourer,5,5,12,478,437,7.4k,earth-spirit,4,7,5,240,278,3.7k,faceless-void,1,5,5,351,296,2.6k,juggernaut,5,6,4,472,478,11.4k,invoker,7,3,6,513,533,13.9k,earthshaker,3,5,5,166,204,4.2k,lion,2,7,8,251,222,3k
2281409870,Europe West,20:52,Radiant,lion,2,1,13,323,309,6.1k,invoker,8,2,8,594,679,12.3k,slark,6,2,9,513,555,9.9k,beastmaster,5,1,13,507,517,10.8k,silencer,5,1,10,274,327,9k,vengeful-spirit,0,7,3,278,308,3.6k,shadow-shaman,3,7,1,203,257,3.9k,faceless-void,2,5,1,331,291,3.4k,witch-doctor,0,6,2,151,170,2k,viper,2,3,3,272,306,5k
2281359265,Europe West,1:11:47,Dire,lich,1,12,19,162,188,4.2k,spirit-breaker,3,12,28,303,243,5k,lion,0,12,14,234,185,2.2k,juggernaut,8,7,27,453,636,19.8k,templar-assassin,32,15,5,452,696,38.4k,slardar,2,10,10,205,240,2k,spectre,27,7,30,456,731,46.2k,silencer,10,9,36,412,297,9.9k,dazzle,1,10,27,217,226,2.2k,windranger,16,8,29,451,551,19.6k
2281369868,Europe West,45:50,Dire,earth-spirit,4,9,17,272,255,8.7k,templar-assassin,9,7,13,661,607,11.6k,io,2,10,16,264,233,5.6k,spirit-breaker,8,6,15,450,343,10.8k,ursa,9,5,10,556,539,12.6k,phantom-lancer,16,1,13,709,787,16.6k,zeus,5,9,28,431,386,19.3k,beastmaster,2,7,21,450,393,7.8k,bane,2,11,9,230,238,3.8k,oracle,11,5,18,330,342,10.6k
2281355969,Europe West,50:37,Radiant,centaur-warrunner,0,0,0,-,156,-,nyx-assassin,0,0,0,-,156,-,silencer,0,0,0,-,156,-,windranger,0,0,0,-,156,-,enchantress,0,0,0,-,156,-,zeus,0,0,0,-,143,-,witch-doctor,0,0,0,-,143,-,medusa,0,0,0,-,143,-,doom,0,0,0,-,143,-,faceless-void,0,0,0,-,764,-
2281379963,Europe West,28:31,Radiant,bounty-hunter,2,6,19,216,379,6.1k,enchantress,7,2,16,569,495,11.2k,medusa,11,1,14,599,645,14.3k,windranger,13,1,14,595,539,14k,winter-wyvern,1,6,12,257,308,3.1k,tusk,1,8,9,208,193,5.6k,bane,1,5,7,144,159,3.6k,lina,10,10,2,434,404,16.5k,lone-druid,3,4,4,427,421,7.9k,chaos-knight,1,7,3,276,282,4k
2281363557,Europe West,30:15,Dire,disruptor,2,13,14,218,215,4.2k,lion,11,8,5,552,436,13k,nyx-assassin,3,10,13,396,304,8.4k,ogre-magi,3,7,9,319,289,5.8k,phantom-assassin,8,5,10,620,538,12.3k,vengeful-spirit,8,5,24,484,420,10.5k,invoker,10,6,11,580,610,13.9k,doom,2,6,20,285,402,4.3k,beastmaster,10,7,21,550,498,13.9k,slark,10,4,14,615,601,14.8k
2281366682,Europe West,27:26,Radiant,spectre,12,1,28,583,568,15.7k,pudge,6,8,13,211,314,6.4k,leshrac,8,6,25,410,403,12.6k,puck,15,3,20,672,635,20.8k,natures-prophet,11,2,22,495,529,12.5k,necrophos,2,13,14,159,192,4.6k,omniknight,0,11,9,161,176,2.2k,invoker,7,11,4,330,345,8.5k,ursa,9,7,4,382,406,12.6k,legion-commander,1,10,7,193,203,4.5k
2281366296,Europe West,24:08,Radiant,winter-wyvern,0,1,8,280,371,2.4k,invoker,6,1,6,615,713,8.8k,doom,2,2,7,420,556,3.3k,mirana,2,0,5,313,430,2k,natures-prophet,4,0,8,405,595,3.8k,outworld-devourer,0,4,3,354,373,2k,zeus,3,2,1,414,409,8.2k,bane,0,3,1,237,182,558,chen,0,3,3,215,217,839,beastmaster,1,3,3,340,358,4.3k
2281285778,Europe West,48:39,Dire,lone-druid,7,4,12,573,569,12.2k,natures-prophet,4,7,16,416,519,14.8k,invoker,13,6,7,543,551,15.6k,disruptor,2,8,16,252,253,6.5k,enigma,2,7,12,350,354,9.1k,lich,5,6,16,427,343,6.9k,sven,5,5,10,676,750,7.8k,zeus,10,6,22,655,539,30.7k,oracle,6,4,12,427,373,7k,beastmaster,6,7,11,515,470,8.1k
2281316724,Europe West,30:56,Radiant,sven,10,2,8,471,630,11.7k,vengeful-spirit,2,1,20,264,293,3.9k,natures-prophet,4,4,17,454,548,13.6k,invoker,5,4,14,438,415,12.1k,disruptor,3,10,14,206,287,4.2k,bounty-hunter,2,4,12,239,321,5.1k,phantom-lancer,5,6,7,513,456,10.3k,oracle,1,4,5,178,209,2.3k,faceless-void,4,7,8,381,369,6k,clinkz,8,5,3,469,440,10.3k
2281321648,China,26:30,Radiant,vengeful-spirit,7,5,16,442,468,7.6k,dazzle,5,10,17,369,428,6.7k,beastmaster,9,7,9,456,483,10.7k,meepo,11,6,15,1k,671,16.1k,gyrocopter,5,6,11,495,546,11.9k,juggernaut,6,7,10,477,454,10.4k,lina,11,6,11,479,437,16k,venomancer,9,8,14,337,366,13.4k,chaos-knight,4,9,13,442,359,8.6k,natures-prophet,3,7,11,355,348,10.1k
2281286714,Europe West,31:34,Radiant,spirit-breaker,8,1,17,464,400,6.8k,witch-doctor,0,5,9,248,243,2.5k,sven,9,0,9,767,750,12.3k,enchantress,3,1,15,335,363,7.6k,puck,10,3,10,534,547,10.3k,juggernaut,5,5,2,453,497,5k,earth-spirit,0,6,7,251,219,3.7k,death-prophet,0,8,7,368,344,7.5k,lion,0,6,5,212,182,2.2k,natures-prophet,5,5,1,448,482,10.4k
2281212975,Europe West,57:33,Radiant,witch-doctor,2,6,18,363,322,8.4k,batrider,7,2,18,573,530,10.2k,chen,5,3,17,368,479,7k,spectre,14,5,14,563,613,21.2k,beastmaster,1,5,19,436,432,5.6k,oracle,3,5,14,292,279,4.9k,sven,8,7,7,563,701,11.4k,earth-spirit,3,5,12,307,256,3.9k,outworld-devourer,6,5,7,519,457,10.9k,dark-seer,1,7,13,331,437,8.6k
2281240322,Europe West,38:11,Dire,natures-prophet,3,6,10,330,395,10.6k,tiny,7,8,6,510,410,12.1k,invoker,6,5,6,460,483,10.1k,chen,2,8,6,164,231,3.9k,lina,1,8,4,222,225,3.3k,skywrath-mage,4,3,13,326,293,5.6k,windranger,19,1,11,817,725,20.6k,gyrocopter,5,6,10,576,584,8.7k,faceless-void,3,4,14,586,495,6.4k,earth-spirit,4,5,7,298,303,5.1k
2281252336,Europe West,25:43,Radiant,witch-doctor,5,4,13,320,386,5.3k,death-prophet,11,2,7,652,687,15.2k,omniknight,0,4,9,199,272,1.2k,huskar,13,2,3,611,699,13.5k,natures-prophet,4,4,14,500,595,7.7k,tusk,0,8,8,198,187,5.1k,warlock,7,6,4,388,470,10.4k,sand-king,3,5,8,389,346,9.6k,disruptor,4,8,5,194,185,3.2k,gyrocopter,1,6,3,461,485,6.6k
2281239125,China,22:33,Dire,natures-prophet,0,8,5,234,274,4.2k,juggernaut,2,8,6,330,343,7.6k,rubick,7,7,5,317,330,7.6k,outworld-devourer,3,8,3,355,319,4.7k,mirana,1,8,4,201,234,3.9k,witch-doctor,4,3,20,416,365,5.8k,vengeful-spirit,4,5,16,429,378,6.9k,lina,16,3,4,562,605,16.3k,sven,10,0,12,805,795,12k,beastmaster,5,2,11,552,502,7k
2281232135,Europe West,24:47,Radiant,witch-doctor,4,3,4,284,333,4.9k,outworld-devourer,4,1,3,474,528,4.5k,doom,0,1,6,400,419,2.7k,faceless-void,0,2,3,329,396,1.2k,slark,6,1,6,631,696,12.2k,sven,0,2,5,387,421,2.6k,tidehunter,2,3,3,282,316,3.1k,death-prophet,2,5,2,292,310,6.8k,oracle,1,2,3,115,151,1.8k,silencer,2,2,4,245,239,5.2k
2281210294,Europe West,28:41,Dire,medusa,5,9,2,434,366,9k,windranger,1,7,3,138,202,4.1k,lion,0,21,2,185,196,1.9k,abaddon,0,12,2,181,183,5.4k,outworld-devourer,1,17,1,259,243,4.7k,undying,18,2,14,459,521,15.6k,pudge,9,0,16,384,437,11.4k,legion-commander,3,3,16,438,467,6.6k,morphling,9,3,2,585,660,8.4k,chaos-knight,26,0,14,622,664,32.7k
2281165446,Europe West,34:28,Dire,treant-protector,0,6,7,194,250,3.3k,luna,3,8,9,395,415,7.8k,invoker,8,6,3,524,595,10.4k,witch-doctor,1,9,10,188,250,4.4k,beastmaster,5,4,3,339,418,5.6k,night-stalker,4,4,19,493,425,5.5k,spectre,9,3,21,620,557,18.8k,zeus,7,3,21,456,435,18.9k,disruptor,3,4,22,356,306,6.4k,bounty-hunter,9,5,20,370,443,10.7k
2281136634,Europe West,35:55,Dire,earth-spirit,2,6,9,209,255,5.6k,lion,0,9,8,218,228,3.3k,clinkz,8,5,3,362,454,9.6k,beastmaster,3,5,5,305,383,6.6k,death-prophet,7,4,6,459,541,12.8k,invoker,8,3,11,677,791,15k,dark-seer,4,3,16,488,514,7k,bounty-hunter,6,7,13,277,391,5.1k,oracle,3,4,11,326,323,4.7k,phantom-assassin,8,3,6,654,748,10.2k
2281144655,Europe West,29:48,Radiant,death-prophet,6,4,4,520,552,10.7k,juggernaut,13,3,3,723,801,13.2k,vengeful-spirit,1,3,9,310,349,4k,tidehunter,0,3,6,340,406,2.6k,earth-spirit,3,5,6,359,370,5.3k,ember-spirit,1,3,6,444,394,7.2k,witch-doctor,3,5,3,222,216,4.3k,queen-of-pain,8,4,4,492,375,12.8k,dark-seer,4,5,7,372,366,7.8k,warlock,1,6,11,232,241,3.9k
2281133680,China,29:46,Radiant,zeus,8,6,14,378,392,16.9k,clinkz,11,3,9,550,512,12.1k,undying,3,0,16,223,241,3.7k,earth-spirit,2,1,13,323,258,4.5k,spirit-breaker,6,6,13,276,302,5.6k,drow-ranger,1,6,7,336,338,1.3k,witch-doctor,0,7,7,166,195,2.7k,puck,8,4,6,572,470,11.1k,clockwerk,4,6,4,238,288,8.3k,pugna,2,7,7,206,234,5.7k
2281121410,China,34:37,Dire,meepo,6,10,8,688,412,9.4k,ursa,11,10,6,467,423,14.8k,witch-doctor,9,6,10,378,393,13.2k,rubick,6,8,20,379,390,10k,beastmaster,0,7,13,270,247,4.8k,lion,6,7,17,419,386,8.2k,slark,12,1,15,771,646,20.3k,invoker,14,6,10,574,649,18.5k,dark-seer,3,10,18,458,472,9.2k,doom,6,8,12,465,459,11k
2281102345,Europe West,35:33,Dire,disruptor,3,5,10,216,231,6.2k,beastmaster,5,4,10,398,391,9.1k,templar-assassin,8,3,7,511,516,13.9k,tusk,1,5,16,178,218,6.8k,slark,6,5,7,435,447,10.6k,dark-seer,2,5,13,342,395,11k,clinkz,11,2,7,614,606,15.3k,sven,3,4,14,476,429,8.3k,abaddon,2,3,8,272,249,3.9k,lina,4,9,4,220,281,5.6k
2281091775,China,38:34,Dire,night-stalker,3,13,15,374,294,6.9k,legion-commander,8,7,7,434,408,7.7k,pudge,2,14,16,274,227,6k,tinker,7,10,9,423,413,19.8k,phantom-lancer,9,10,7,448,451,8.9k,spectre,15,4,23,844,706,26.9k,bounty-hunter,4,6,25,319,418,7.9k,shadow-demon,8,7,15,409,375,8.2k,undying,2,11,25,290,330,4.9k,ember-spirit,21,1,21,830,699,23.8k
2281055992,China,52:30,Dire,bounty-hunter,0,0,0,-,149,-,lone-druid,0,0,0,-,719,-,enigma,0,0,0,-,139,-,doom,0,0,0,-,139,-,ursa,0,0,0,-,139,-,earth-spirit,0,0,0,-,159,-,natures-prophet,0,0,0,-,161,-,broodmother,0,0,0,22,159,-,alchemist,0,0,0,3,176,-,ancient-apparition,0,0,0,-,160,-
2281132332,Europe West,19:14,Radiant,spirit-breaker,9,2,28,276,504,9k,silencer,3,2,19,248,368,5.2k,phantom-lancer,3,0,15,493,650,4.8k,beastmaster,5,1,17,499,625,7.9k,death-prophet,22,0,16,607,828,23.3k,dark-seer,1,7,4,164,182,1.6k,omniknight,0,9,3,160,165,604,kunkka,1,11,3,220,219,4.8k,windranger,1,6,2,106,168,1.8k,ursa,2,9,1,147,229,3.3k
2281095096,Europe West,33:40,Radiant,zeus,13,3,15,556,508,28.1k,lion,6,3,12,406,350,5.8k,tidehunter,0,2,19,442,324,5.9k,doom,4,5,11,279,335,4.9k,juggernaut,11,1,14,637,713,19.6k,gyrocopter,2,7,2,343,370,3.5k,earthshaker,0,7,7,167,177,4.5k,invoker,10,5,4,540,433,13.1k,faceless-void,1,8,9,275,244,2.6k,dazzle,1,7,2,142,150,1.3k
2280975813,Europe West,1:05:12,Radiant,crystal-maiden,3,7,12,301,248,5k,puck,9,2,19,497,547,16.8k,ember-spirit,10,3,14,498,683,17.4k,mirana,6,2,19,433,351,6k,beastmaster,0,6,15,347,334,3.5k,bane,3,10,9,250,266,3.7k,chaos-knight,5,5,7,498,529,7.5k,invoker,4,5,12,496,567,13k,enchantress,6,4,7,341,313,10.2k,night-stalker,2,4,11,351,321,4k
2280990166,Europe West,48:30,Dire,beastmaster,6,6,8,308,325,12k,medusa,1,7,9,520,561,11.3k,puck,7,3,8,413,402,14.5k,oracle,5,9,9,161,200,6.4k,night-stalker,3,8,12,254,253,6.5k,chen,6,5,14,302,325,3.9k,chaos-knight,6,4,14,450,462,10.6k,zeus,12,4,14,553,476,32.9k,keeper-of-the-light,4,3,18,339,385,7.8k,batrider,5,7,16,416,375,10.5k
2281036651,Europe West,26:00,Radiant,zeus,19,4,17,376,532,17.6k,wraith-king,4,2,23,497,537,9k,windranger,15,2,16,584,674,19.6k,bane,5,5,11,325,378,6.2k,omniknight,3,2,24,408,497,6k,invoker,2,12,2,219,219,7.2k,rubick,0,13,6,120,154,1.9k,sven,2,5,4,372,353,7.5k,clockwerk,6,7,4,284,307,12.9k,disruptor,3,9,7,243,235,5k
2280999759,China,39:26,Dire,tusk,9,8,22,459,399,14.8k,abaddon,17,4,19,668,507,22.5k,pugna,17,3,15,580,540,20.3k,techies,12,11,15,473,427,16k,meepo,9,8,15,822,548,12.9k,enigma,1,13,15,457,450,13.8k,beastmaster,3,11,9,468,453,9.9k,natures-prophet,1,16,6,328,413,10.4k,shadow-demon,7,17,7,345,450,17.8k,terrorblade,12,7,6,770,739,16.8k
2280994348,Europe West,33:46,Radiant,windranger,3,2,4,458,543,6.7k,earth-spirit,5,1,10,292,322,6k,sven,9,2,8,616,643,13k,lion,1,4,11,258,343,3.7k,beastmaster,2,2,8,395,427,5.4k,juggernaut,4,3,2,343,436,5.5k,death-prophet,2,2,5,460,383,7.3k,bristleback,2,1,5,515,398,6.1k,crystal-maiden,0,6,3,186,152,2.7k,undying,3,8,3,195,237,3.1k
2280969174,Europe West,37:27,Radiant,shadow-shaman,2,5,12,356,384,3.8k,bounty-hunter,6,6,18,343,408,8k,outworld-devourer,11,4,16,642,651,14.9k,zeus,13,6,16,550,550,20.7k,night-stalker,9,2,22,625,562,10.1k,beastmaster,9,9,4,421,451,12.8k,gyrocopter,3,8,9,444,472,7.8k,puck,6,5,8,521,490,10.5k,tusk,1,9,7,132,174,4.4k,lion,3,11,10,247,227,4.1k
2280976742,Europe West,28:02,Radiant,bane,2,2,8,300,333,6.1k,beastmaster,3,3,6,328,479,5.7k,jakiro,2,4,7,238,341,3.9k,invoker,6,2,1,655,632,10.6k,mirana,6,2,7,448,571,10.6k,lich,1,1,6,252,239,4k,lion,1,9,6,231,210,2k,faceless-void,0,5,8,291,279,1.5k,slark,6,2,4,507,464,5.7k,tinker,5,3,4,484,467,12.9k
2280940101,Europe West,34:54,Dire,bristleback,8,7,9,522,422,12.8k,huskar,8,13,4,280,306,10.8k,viper,3,11,13,289,297,10.3k,dazzle,1,13,7,217,228,3.1k,ogre-magi,0,7,13,225,194,4.5k,kunkka,4,7,26,334,362,8k,mirana,5,2,23,408,369,7.3k,pudge,17,5,14,484,481,19.6k,invoker,9,5,26,647,647,16.8k,legion-commander,15,4,19,590,637,21.8k
2280894576,China,51:59,Radiant,bloodseeker,0,1,0,10,144,-,zeus,0,1,0,6,146,-,faceless-void,0,1,0,11,144,-,elder-titan,0,1,0,4,144,-,natures-prophet,0,0,0,1,144,-,spirit-breaker,0,1,0,19,166,-,oracle,0,1,0,8,157,-,witch-doctor,0,1,0,94,159,-,morphling,0,0,0,-,156,185,pudge,0,1,0,88,156,-
2280941976,China,24:33,Radiant,necrophos,5,3,9,483,468,7.2k,earth-spirit,4,2,17,350,341,6.3k,templar-assassin,15,3,10,565,573,17.9k,faceless-void,2,2,16,417,327,5.7k,witch-doctor,5,4,13,307,322,6.9k,lion,3,7,2,258,240,4k,lina,3,7,2,333,299,4.6k,spirit-breaker,0,5,6,152,197,1.7k,doom,6,6,5,412,381,9.4k,morphling,0,6,2,366,341,3.8k
2280821878,Europe West,58:07,Dire,vengeful-spirit,1,4,13,208,170,3.7k,omniknight,4,5,7,334,258,5.8k,razor,2,5,13,398,348,11.6k,sniper,15,3,6,557,750,23.2k,undying,3,1,16,268,231,3.8k,sand-king,8,8,1,447,405,9.7k,death-prophet,2,10,5,455,413,7.3k,rubick,2,2,7,334,307,5k,beastmaster,3,3,9,499,502,12.4k,phantom-lancer,2,2,1,557,667,4.5k
2280828441,Europe West,39:45,Dire,lich,4,7,8,273,234,7.5k,winter-wyvern,2,6,11,243,231,5k,death-prophet,4,6,8,427,395,11.9k,gyrocopter,4,5,4,367,398,7.4k,spectre,3,8,9,391,354,7.5k,night-stalker,1,4,19,403,367,5.9k,lone-druid,3,2,12,608,593,8.2k,lion,4,8,8,233,296,4.6k,windranger,12,3,10,770,598,18.2k,sven,12,2,7,815,822,16.7k
